Cases,Deaths,Vaccination Rate,Population,Median Age,Household Income,Heart Disease,Stroke,Party,County,State,Cases per Capita,Deaths per Capita
6047,84.0,41.8,20474.0,38.5,34422.0,577.8,83.7,REPUBLICAN,Richland,Louisiana,0.2953502002539807,0.004102764481781772
2356,30.0,38.5,11360.0,38.9,67272.0,323.2,69.8,REPUBLICAN,Richland,Montana,0.2073943661971831,0.002640845070422535
3769,21.0,50.3,16288.0,37.8,61990.0,292.4,56.5,REPUBLICAN,Richland,North Dakota,0.23139734774066797,0.0012892927308447938
30188,452.0,43.0,121324.0,41.3,47346.0,395.2,77.2,REPUBLICAN,Richland,Ohio,0.24882133790511357,0.0037255613069137185
111938,825.0,59.1,408263.0,33.2,53922.0,329.9,66.7,DEMOCRAT,Richland,South Carolina,0.2741811038472749,0.0020207562282156355
3545,39.0,57.7,17539.0,45.1,51335.0,290.4,68.6,REPUBLICAN,Richland,Wisconsin,0.20212098751354124,0.0022236159416158274
47256,781.0,48.1,201463.0,33.9,40644.0,447.6,87.5,DEMOCRAT,Richmond,Georgia,0.23456416314658274,0.003876642361128346
11464,165.0,46.5,45189.0,40.5,36091.0,438.4,122.8,REPUBLICAN,Richmond,North Carolina,0.25369005731483324,0.00365133107614685
2394,17.0,40.7,8878.0,45.8,49831.0,376.9,83.9,REPUBLICAN,Richmond,Virginia,0.26965532777652623,0.0019148456859653074
12250,75.0,38.2,75296.0,25.1,49910.0,269.8,66.5,DEMOCRAT,Riley,Kansas,0.16269124521886952,0.000996068848278793
1053,32.0,51.5,4984.0,44.9,52005.0,393.7,66.5,REPUBLICAN,Ringgold,Iowa,0.2112760834670947,0.006420545746388443
1430,13.0,37.6,6465.0,35.9,55543.0,263.0,58.3,REPUBLICAN,Rio Blanco,Colorado,0.2211910286156226,0.002010827532869296
2435,41.0,61.7,11351.0,41.5,38639.0,278.3,78.8,REPUBLICAN,Rio Grande,Colorado,0.21451854462161923,0.0036120165624174082
7838,124.0,47.0,28425.0,40.8,56295.0,373.3,74.9,REPUBLICAN,Ripley,Indiana,0.2757431838170624,0.004362357080035181
2526,53.0,28.4,13693.0,42.7,33343.0,503.1,91.0,REPUBLICAN,Ripley,Missouri,0.18447381873950194,0.0038705908128240708
2088,27.0,50.3,9932.0,46.0,44472.0,374.1,78.8,REPUBLICAN,Ritchie,West Virginia,0.21022956101490134,0.0027184857027788964
571216,5835.0,56.9,2383286.0,35.3,63948.0,336.5,69.9,DEMOCRAT,Riverside,California,0.23967580894613572,0.0024483003718395527
13300,196.0,43.7,52897.0,46.3,50003.0,421.8,72.1,REPUBLICAN,Roane,Tennessee,0.251432028281377,0.003705314100988714
2785,30.0,47.0,14205.0,45.1,34300.0,360.0,91.0,REPUBLICAN,Roane,West Virginia,0.19605772615276312,0.0021119324181626186
18960,206.0,48.8,93583.0,43.6,65467.0,291.8,77.2,REPUBLICAN,Roanoke,Virginia,0.20260089973606318,0.002201254501351741
2224,46.0,69.8,10285.0,38.5,50495.0,316.1,76.1,REPUBLICAN,Roberts,South Dakota,0.21623723869713174,0.004472532814778804
156,1.0,33.7,885.0,38.0,73854.0,495.0,78.1,REPUBLICAN,Roberts,Texas,0.17627118644067796,0.0011299435028248588
554,20.0,37.9,2143.0,44.1,38864.0,468.2,111.0,REPUBLICAN,Robertson,Kentucky,0.2585160989267382,0.009332711152589827
19078,258.0,50.8,69344.0,39.1,61774.0,401.7,93.5,REPUBLICAN,Robertson,Tennessee,0.27512113520996767,0.003720581449007845
4327,70.0,43.5,16890.0,40.9,54201.0,452.0,72.7,REPUBLICAN,Robertson,Texas,0.2561870929544109,0.0041444641799881585
36878,481.0,41.0,133442.0,36.4,33679.0,436.2,94.0,REPUBLICAN,Robeson,North Carolina,0.2763597667900661,0.0036045622817403814
31258,482.0,59.2,145275.0,40.1,52630.0,351.4,67.1,DEMOCRAT,Rock Island,Illinois,0.21516434348649113,0.0033178454654964724
2205,32.0,52.8,9413.0,40.9,59890.0,306.4,71.2,REPUBLICAN,Rock,Minnesota,0.23425050462126845,0.003399553808562626
165,2.0,36.3,1350.0,50.9,52604.0,437.1,60.6,REPUBLICAN,Rock,Nebraska,0.12222222222222222,0.0014814814814814814
39826,314.0,67.3,161769.0,39.5,55832.0,333.2,68.1,DEMOCRAT,Rock,Wisconsin,0.24619055566888587,0.0019410393833181883
2889,73.0,45.6,22509.0,48.7,54805.0,276.1,70.9,REPUBLICAN,Rockbridge,Virginia,0.1283486605357857,0.0032431471855702164
4240,51.0,39.0,16827.0,42.5,36468.0,461.3,81.9,REPUBLICAN,Rockcastle,Kentucky,0.25197599096689843,0.0030308432875735423
17512,282.0,49.0,89011.0,37.7,57049.0,305.3,82.6,DEMOCRAT,Rockdale,Georgia,0.19673972879756435,0.0031681477570187954
60351,467.0,66.1,305129.0,44.3,90429.0,279.5,50.9,DEMOCRAT,Rockingham,New Hampshire,0.19778847634934732,0.0015305002146633064
19754,240.0,48.8,91270.0,44.5,42490.0,348.1,84.3,REPUBLICAN,Rockingham,North Carolina,0.21643475402651474,0.0026295606442423578
13374,191.0,42.6,79444.0,41.6,59817.0,274.9,62.9,REPUBLICAN,Rockingham,Virginia,0.16834499773425307,0.0024042092543175068
89295,872.0,62.1,323686.0,36.1,91108.0,273.2,47.4,DEMOCRAT,Rockland,New York,0.27586920657674413,0.0026939688463510935
24811,240.0,57.0,93642.0,37.6,94767.0,312.5,92.8,REPUBLICAN,Rockwall,Texas,0.2649558958586959,0.002562952521304543
805,13.0,35.5,3708.0,40.5,47667.0,431.8,87.2,REPUBLICAN,Roger Mills,Oklahoma,0.21709816612729235,0.003505933117583603
22295,327.0,45.5,90814.0,39.0,62949.0,474.8,67.9,REPUBLICAN,Rogers,Oklahoma,0.2455017948774418,0.0036007664016561324
5246,39.0,66.6,14603.0,30.8,39884.0,452.1,76.0,DEMOCRAT,Rolette,North Dakota,0.3592412517975758,0.0026706841060056153
1256,18.0,47.2,5118.0,43.8,50511.0,316.0,59.0,REPUBLICAN,Rooks,Kansas,0.24540836264165689,0.0035169988276670576
2689,70.0,67.5,11228.0,30.3,42904.0,489.3,67.3,REPUBLICAN,Roosevelt,Montana,0.23949055931599572,0.006234413965087282
4377,88.0,36.9,19117.0,29.8,40775.0,402.5,51.2,REPUBLICAN,Roosevelt,New Mexico,0.22895851859601402,0.004603232724799916
4305,109.0,55.3,23877.0,55.8,40302.0,430.3,57.4,REPUBLICAN,Roscommon,Michigan,0.1802990325417766,0.004565062612556016
4087,40.0,50.4,15462.0,41.4,59644.0,302.9,69.9,REPUBLICAN,Roseau,Minnesota,0.2643254430216013,0.0025869874531108525
1946,58.0,82.9,9250.0,36.4,56549.0,328.5,70.8,REPUBLICAN,Rosebud,Montana,0.2103783783783784,0.00627027027027027
18068,264.0,49.4,77051.0,40.9,48403.0,353.0,79.1,REPUBLICAN,Ross,Ohio,0.2344940364174378,0.003426302059674761
5885,25.0,74.7,24874.0,39.8,74273.0,126.3,51.6,DEMOCRAT,Routt,Colorado,0.23659242582616385,0.0010050655302725738
5602,50.0,50.4,24499.0,30.4,37639.0,371.8,101.0,REPUBLICAN,Rowan,Kentucky,0.2286623943834442,0.0020408996285562675
37887,530.0,43.2,139605.0,40.2,48667.0,345.2,83.8,REPUBLICAN,Rowan,North Carolina,0.271387127968196,0.0037964256294545323
2139,60.0,43.7,10310.0,40.8,41732.0,390.6,82.3,REPUBLICAN,Runnels,Texas,0.20746847720659553,0.005819592628516004
4577,42.0,46.1,16704.0,41.6,50535.0,382.9,77.0,REPUBLICAN,Rush,Indiana,0.27400622605363983,0.002514367816091954
764,17.0,49.6,3102.0,47.6,40598.0,307.7,63.0,REPUBLICAN,Rush,Kansas,0.24629271437782077,0.00548033526756931
9984,201.0,37.5,53595.0,38.5,52329.0,412.4,78.7,REPUBLICAN,Rusk,Texas,0.18628603414497621,0.0037503498460677302
3253,45.0,40.4,14183.0,49.1,44302.0,317.6,63.8,REPUBLICAN,Rusk,Wisconsin,0.22935909187054926,0.00317281252203342
9057,69.0,40.6,58213.0,35.9,40978.0,356.7,95.6,DEMOCRAT,Russell,Alabama,0.15558380430488036,0.001185302252074279
1799,35.0,42.0,6977.0,49.1,52806.0,318.1,84.2,REPUBLICAN,Russell,Kansas,0.25784721226888346,0.005016482728966604
5347,73.0,44.8,17760.0,43.1,36159.0,445.6,75.7,REPUBLICAN,Russell,Kentucky,0.30106981981981984,0.00411036036036036
5794,84.0,46.1,27408.0,45.4,39482.0,419.4,72.9,REPUBLICAN,Russell,Virginia,0.21139813193228255,0.003064798598949212
15653,362.0,40.8,66532.0,44.7,40347.0,359.3,92.8,REPUBLICAN,Rutherford,North Carolina,0.23527024589671136,0.005440990801418866
85516,792.0,52.6,307128.0,33.3,63846.0,337.6,80.7,REPUBLICAN,Rutherford,Tennessee,0.27843765465864395,0.002578729389700711
10421,52.0,68.4,59273.0,46.6,54973.0,350.8,59.6,DEMOCRAT,Rutland,Vermont,0.17581360821959408,0.0008772965768562414
6019,101.0,37.1,24088.0,40.9,39465.0,387.7,98.1,REPUBLICAN,Sabine,Louisiana,0.2498754566589173,0.004192959149784125
1170,79.0,36.2,10458.0,52.7,33257.0,423.4,96.4,REPUBLICAN,Sabine,Texas,0.11187607573149742,0.007554025626314783
2247,30.0,51.7,9868.0,46.2,54958.0,328.4,62.8,REPUBLICAN,Sac,Iowa,0.22770571544385892,0.0030401297122010537
270928,2662.0,65.2,1510023.0,36.0,63902.0,288.2,83.8,DEMOCRAT,Sacramento,California,0.17941978367216924,0.001762887055362733
3633,24.0,78.2,35277.0,46.9,62131.0,279.0,73.9,DEMOCRAT,Sagadahoc,Maine,0.10298494769963432,0.0006803299600306148
47151,862.0,51.9,192778.0,40.8,46919.0,340.0,75.5,DEMOCRAT,Saginaw,Michigan,0.2445870379400139,0.00447146458620797
1014,10.0,34.9,6468.0,49.1,34410.0,208.0,60.6,DEMOCRAT,Saguache,Colorado,0.1567717996289425,0.0015460729746444033
13672,232.0,53.5,63336.0,42.0,64309.0,408.3,84.3,REPUBLICAN,Salem,New Jersey,0.21586459517494,0.003663003663003663
28753,278.0,49.1,118009.0,39.2,62152.0,376.5,70.7,REPUBLICAN,Saline,Arkansas,0.2436509079815946,0.002355752527349609
7156,99.0,47.3,24231.0,42.0,41167.0,365.1,102.2,REPUBLICAN,Saline,Illinois,0.29532417151582685,0.0040856753745202425
13243,213.0,49.0,54977.0,38.5,50515.0,300.3,82.3,REPUBLICAN,Saline,Kansas,0.2408825508849155,0.0038743474543900176
5871,91.0,45.4,23102.0,38.0,43201.0,384.0,73.1,REPUBLICAN,Saline,Missouri,0.2541338412258679,0.003939052895853173
3488,8.0,50.9,14288.0,35.8,51143.0,319.1,68.8,REPUBLICAN,Saline,Nebraska,0.24412094064949608,0.0005599104143337066
322826,1439.0,66.6,1120805.0,32.6,71230.0,281.9,72.3,DEMOCRAT,Salt Lake,Utah,0.28803047809387006,0.0012838986264336793
3703,63.0,29.5,20299.0,41.9,44486.0,324.8,76.3,REPUBLICAN,Saluda,South Carolina,0.1824227794472634,0.003103601162618848
16804,147.0,49.6,63561.0,40.3,39068.0,343.8,85.8,REPUBLICAN,Sampson,North Carolina,0.2643759538081528,0.0023127389436918867
999,38.0,39.6,8327.0,49.4,35509.0,364.2,118.0,REPUBLICAN,San Augustine,Texas,0.11997117809535247,0.004563468235859253
12185,90.0,64.0,59416.0,35.5,81977.0,234.2,71.8,DEMOCRAT,San Benito,California,0.2050794398815134,0.0015147435034334187
545764,6297.0,55.7,2135413.0,33.1,60164.0,358.5,80.0,DEMOCRAT,San Bernardino,California,0.2555777266505355,0.002948844087771312
726134,4643.0,67.6,3302833.0,35.6,74855.0,245.3,76.9,DEMOCRAT,San Diego,California,0.21985186656424954,0.0014057628708445144
119537,712.0,82.1,870044.0,38.2,104552.0,210.9,64.9,DEMOCRAT,San Francisco,California,0.13739190201874849,0.0008183494168111038
4859,88.0,33.7,27819.0,44.7,44658.0,381.7,69.8,REPUBLICAN,San Jacinto,Texas,0.17466479744059815,0.0031633056544088573
160008,1972.0,61.4,732212.0,34.1,61145.0,297.8,99.9,DEMOCRAT,San Joaquin,California,0.21852687473026938,0.00269320907059704
187,2.0,90.1,544.0,52.1,46563.0,217.5,65.6,DEMOCRAT,San Juan,Colorado,0.34375,0.003676470588235294
36157,686.0,71.9,127455.0,35.0,50582.0,260.2,73.3,REPUBLICAN,San Juan,New Mexico,0.2836844376446589,0.005382291789258954
3655,47.0,61.0,15281.0,31.5,44680.0,211.0,63.8,REPUBLICAN,San Juan,Utah,0.23918591715201884,0.00307571494012172
925,1.0,80.1,16473.0,56.1,60711.0,157.1,54.4,DEMOCRAT,San Juan,Washington,0.05615249195653493,6.0705396709767496e-05
49638,391.0,59.2,281455.0,39.1,70699.0,234.1,106.5,DEMOCRAT,San Luis Obispo,California,0.17636211827823275,0.001389209642749285
114055,666.0,81.9,765935.0,39.6,113776.0,208.9,59.2,DEMOCRAT,San Mateo,California,0.14890950276459491,0.0008695254819273176
2068,7.0,81.5,7968.0,41.5,64478.0,91.6,42.9,DEMOCRAT,San Miguel,Colorado,0.2595381526104418,0.0008785140562248996
5023,45.0,65.7,28034.0,43.2,31660.0,286.8,44.1,DEMOCRAT,San Miguel,New Mexico,0.17917528715131625,0.0016051936933723335
9894,311.0,54.4,67046.0,35.3,55229.0,352.7,81.2,REPUBLICAN,San Patricio,Texas,0.14757032485159444,0.0046386063299824
1174,31.0,35.9,5962.0,40.7,44698.0,288.3,85.7,REPUBLICAN,San Saba,Texas,0.1969137873196914,0.00519959745051996
546,5.0,54.0,2388.0,43.1,54899.0,297.1,77.8,REPUBLICAN,Sanborn,South Dakota,0.228643216080402,0.0020938023450586263
1996,42.0,37.6,11521.0,53.2,36984.0,293.7,63.2,REPUBLICAN,Sanders,Montana,0.1732488499262217,0.0036455168822150854
29572,341.0,69.7,140769.0,39.9,59420.0,273.3,75.1,DEMOCRAT,Sandoval,New Mexico,0.2100746613245814,0.002422408342745917
13481,210.0,51.7,59299.0,41.8,51701.0,379.2,78.0,REPUBLICAN,Sandusky,Ohio,0.2273394155044773,0.003541375065346802
51537,383.0,64.5,197661.0,40.0,60466.0,321.2,67.9,REPUBLICAN,Sangamon,Illinois,0.26073428749222155,0.0019376609447488377
8189,173.0,41.9,41376.0,45.1,45277.0,422.5,66.5,REPUBLICAN,Sanilac,Michigan,0.19791666666666666,0.004181167826759474
7275,48.0,39.5,29366.0,31.9,51720.0,292.0,68.1,REPUBLICAN,Sanpete,Utah,0.24773547640128038,0.0016345433494517469
80393,604.0,68.5,443738.0,33.7,71657.0,259.6,63.4,DEMOCRAT,Santa Barbara,California,0.18117222324885404,0.0013611635694937103
285071,2202.0,84.2,1922200.0,37.0,116178.0,184.3,59.7,DEMOCRAT,Santa Clara,California,0.14830454687337427,0.0011455623764436583
14963,210.0,95.4,46584.0,36.6,40467.0,227.8,64.2,DEMOCRAT,Santa Cruz,Arizona,0.3212047054782758,0.004507985574446162
41124,240.0,76.5,273765.0,37.4,78041.0,209.2,59.6,DEMOCRAT,Santa Cruz,California,0.15021642649717823,0.0008766642923675415
25271,225.0,78.7,148917.0,45.8,59192.0,208.6,48.7,DEMOCRAT,Santa Fe,New Mexico,0.16969855691425426,0.0015109087612562703
44198,538.0,52.7,170442.0,39.7,66242.0,303.8,94.7,REPUBLICAN,Santa Rosa,Florida,0.25931401884512034,0.003156498984991962
80796,1376.0,68.6,412144.0,55.5,58644.0,208.6,50.8,REPUBLICAN,Sarasota,Florida,0.1960382778834582,0.003338638922318413
42677,299.0,77.9,227377.0,42.6,80839.0,289.1,56.0,DEMOCRAT,Saratoga,New York,0.18769268659539004,0.0013149966795234346
945,9.0,57.7,3883.0,45.1,67200.0,289.9,64.2,REPUBLICAN,Sargent,North Dakota,0.24336852948750964,0.0023177955189286636
45928,222.0,63.9,178351.0,34.4,79549.0,261.7,62.8,REPUBLICAN,Sarpy,Nebraska,0.2575146761161978,0.001244736502738981
14979,92.0,62.1,63596.0,41.2,56732.0,290.0,69.2,DEMOCRAT,Sauk,Wisconsin,0.23553368136360778,0.0014466318636392225
4604,25.0,51.2,21024.0,40.8,66718.0,269.7,64.5,REPUBLICAN,Saunders,Nebraska,0.21898782343987824,0.001189117199391172
4334,53.0,58.9,16370.0,50.2,44555.0,327.0,70.0,REPUBLICAN,Sawyer,Wisconsin,0.264752596212584,0.0032376298106291997
30778,285.0,71.2,154883.0,39.9,63785.0,347.6,58.8,DEMOCRAT,Schenectady,New York,0.19871774177927856,0.0018400986551138602
477,9.0,41.6,3061.0,35.0,55677.0,340.2,76.6,REPUBLICAN,Schleicher,Texas,0.1558314276380268,0.0029402156158118264
1079,8.0,34.0,5211.0,37.8,41276.0,352.0,79.9,REPUBLICAN,Schley,Georgia,0.2070619842640568,0.001535213970447131
4609,33.0,55.9,31364.0,45.1,53989.0,311.5,53.1,REPUBLICAN,Schoharie,New York,0.14695191939803595,0.0010521617140670833
1593,12.0,54.9,8069.0,51.6,40747.0,328.8,63.6,REPUBLICAN,Schoolcraft,Michigan,0.1974222332383195,0.0014871731317387532
1875,28.0,55.0,7064.0,45.8,46151.0,337.8,90.6,REPUBLICAN,Schuyler,Illinois,0.2654303510758777,0.003963759909399773
652,24.0,27.4,4502.0,39.3,39697.0,318.6,79.5,REPUBLICAN,Schuyler,Missouri,0.14482452243447358,0.0053309640159928924
3192,23.0,61.2,17992.0,46.2,51479.0,315.9,73.0,REPUBLICAN,Schuyler,New York,0.17741218319253002,0.0012783459315251222
32581,627.0,58.8,143555.0,44.2,49190.0,462.4,69.4,REPUBLICAN,Schuylkill,Pennsylvania,0.22695830866218522,0.004367663961547839
18927,217.0,48.2,76377.0,39.9,39731.0,508.0,82.5,REPUBLICAN,Scioto,Ohio,0.24781020464275894,0.0028411694620108147
625,17.0,25.7,4898.0,37.5,42965.0,337.0,74.9,REPUBLICAN,Scotland,Missouri,0.12760310330747243,0.0034708044099632505
9299,116.0,45.6,35262.0,39.4,35617.0,412.7,77.4,REPUBLICAN,Scotland,North Carolina,0.26371164426294597,0.0032896602575009926
2113,35.0,46.9,10442.0,41.0,35509.0,439.1,94.3,REPUBLICAN,Scott,Arkansas,0.20235587052288834,0.0033518483049224286
1214,10.0,41.6,5047.0,44.1,53973.0,370.0,67.7,REPUBLICAN,Scott,Illinois,0.24053893402021004,0.0019813750743015654
7241,91.0,43.0,23743.0,40.7,47123.0,382.4,99.3,REPUBLICAN,Scott,Indiana,0.3049740976287748,0.0038327085877942974
37931,346.0,59.7,172288.0,38.3,58803.0,312.9,68.2,DEMOCRAT,Scott,Iowa,0.22016042904903418,0.0020082652303120355
1228,33.0,46.5,4949.0,39.4,71394.0,244.8,47.8,REPUBLICAN,Scott,Kansas,0.24813093554253385,0.006668013740149525
13812,82.0,54.4,53517.0,36.2,66966.0,453.3,90.3,REPUBLICAN,Scott,Kentucky,0.2580862155950446,0.0015322234056468038
36796,230.0,67.8,143372.0,36.1,97744.0,192.5,61.8,REPUBLICAN,Scott,Minnesota,0.25664704405323213,0.0016042183968975811
6163,103.0,48.8,28415.0,36.5,33735.0,489.6,80.7,REPUBLICAN,Scott,Mississippi,0.21689248636283653,0.0036248460320253387
10217,140.0,42.6,38729.0,39.9,42231.0,409.5,86.6,REPUBLICAN,Scott,Missouri,0.2638074827648532,0.0036148622479279095
7168,96.0,35.6,21954.0,38.9,35453.0,445.3,72.4,REPUBLICAN,Scott,Tennessee,0.32650086544593243,0.004372779447936594
4849,93.0,55.3,22009.0,46.9,39144.0,396.0,73.4,REPUBLICAN,Scott,Virginia,0.22031896042528057,0.004225544095597255
9327,102.0,40.4,36255.0,39.5,50157.0,287.9,42.8,REPUBLICAN,Scotts Bluff,Nebraska,0.2572610674389739,0.0028134050475796444
2495,62.0,47.3,13990.0,41.5,37588.0,375.3,91.7,REPUBLICAN,Screven,Georgia,0.17834167262330236,0.004431736954967834
4762,95.0,46.3,17239.0,36.1,55889.0,307.9,75.1,REPUBLICAN,Scurry,Texas,0.27623412030860256,0.005510760484946923
1902,37.0,38.1,7923.0,47.6,36390.0,379.8,70.4,REPUBLICAN,Searcy,Arkansas,0.2400605831124574,0.004669948251924776
30811,430.0,48.2,127461.0,37.5,43240.0,412.2,93.4,REPUBLICAN,Sebastian,Arkansas,0.24172884254791663,0.003373580938483144
430,8.0,51.2,2350.0,49.1,45188.0,299.1,50.3,REPUBLICAN,Sedgwick,Colorado,0.1829787234042553,0.003404255319148936
137653,1175.0,51.5,512064.0,35.2,54974.0,308.3,70.4,REPUBLICAN,Sedgwick,Kansas,0.268819913135858,0.0022946350456192976
96401,922.0,60.6,455086.0,39.2,63760.0,262.5,104.8,DEMOCRAT,Seminole,Florida,0.21183029141744636,0.002025990691869229
2049,27.0,44.5,8437.0,44.0,34338.0,438.8,76.9,REPUBLICAN,Seminole,Georgia,0.24285883607917505,0.003200189640867607
5347,108.0,50.9,25071.0,39.2,38706.0,595.9,84.9,REPUBLICAN,Seminole,Oklahoma,0.21327430098520203,0.004307765944717004
5346,88.0,52.5,34612.0,42.2,54695.0,303.6,61.1,REPUBLICAN,Seneca,New York,0.15445510227666706,0.002542470819369005
12269,210.0,47.8,55475.0,39.4,49936.0,447.6,78.7,REPUBLICAN,Seneca,Ohio,0.2211626858945471,0.0037854889589905363
3610,62.0,34.0,14730.0,43.3,51750.0,380.9,89.2,REPUBLICAN,Sequatchie,Tennessee,0.24507807196198234,0.004209097080787509
9194,94.0,38.9,41359.0,41.0,38328.0,516.5,86.9,REPUBLICAN,Sequoyah,Oklahoma,0.2222974443289248,0.0022727822239415846
5403,63.0,44.1,17193.0,34.9,46667.0,412.5,80.4,REPUBLICAN,Sevier,Arkansas,0.3142558017797941,0.003664281975222474
26992,357.0,49.1,96287.0,42.7,45943.0,378.9,71.7,REPUBLICAN,Sevier,Tennessee,0.28032860095339973,0.003707665624642994
5098,22.0,42.7,21118.0,35.2,53020.0,343.6,64.9,REPUBLICAN,Sevier,Utah,0.24140543612084478,0.0010417653186854815
6790,59.0,44.1,22692.0,29.4,47025.0,351.7,68.1,REPUBLICAN,Seward,Kansas,0.2992243962630002,0.0026000352547153184
2981,40.0,48.9,17127.0,37.9,67591.0,288.6,68.4,REPUBLICAN,Seward,Nebraska,0.17405266538214514,0.0023354936649734336
612,11.0,36.5,3311.0,43.0,45187.0,396.5,78.0,REPUBLICAN,Shackelford,Texas,0.18483841739655693,0.0033222591362126247
1418,32.0,29.9,8246.0,45.1,32180.0,381.3,87.1,REPUBLICAN,Shannon,Missouri,0.17196216347319912,0.003880669415474169
868,21.0,53.8,4511.0,42.1,28799.0,448.0,94.8,DEMOCRAT,Sharkey,Mississippi,0.19241853247616936,0.004655287076036355
4153,85.0,37.9,17043.0,47.4,33708.0,439.6,73.2,REPUBLICAN,Sharp,Arkansas,0.2436777562635686,0.004987384850085079
32779,526.0,48.7,179085.0,41.8,50905.0,375.8,69.1,REPUBLICAN,Shasta,California,0.18303598849708239,0.002937152748694754
11188,121.0,52.4,41009.0,45.0,54143.0,310.5,62.3,REPUBLICAN,Shawano,Wisconsin,0.27281816186690727,0.002950571825696798
44978,522.0,59.9,178284.0,38.9,55199.0,318.7,70.0,DEMOCRAT,Shawnee,Kansas,0.25228287451481907,0.0029279127683920036
30795,263.0,60.7,115205.0,41.3,58943.0,298.4,70.5,REPUBLICAN,Sheboygan,Wisconsin,0.267306106505794,0.0022828870274727658
53229,394.0,35.3,211261.0,38.9,75761.0,289.6,99.7,REPUBLICAN,Shelby,Alabama,0.2519584779017424,0.0018649916454054464
5802,67.0,41.2,21832.0,44.8,51157.0,325.8,72.6,REPUBLICAN,Shelby,Illinois,0.2657566874312935,0.003068889703187981
13812,166.0,56.3,44399.0,41.0,59214.0,318.3,76.3,REPUBLICAN,Shelby,Indiana,0.3110880875695399,0.003738822946462758
2543,46.0,58.1,11694.0,46.1,55489.0,321.7,63.1,REPUBLICAN,Shelby,Iowa,0.21746194629724644,0.003933641183512912
11801,136.0,45.8,46786.0,39.1,64240.0,300.4,66.5,REPUBLICAN,Shelby,Kentucky,0.2522335741461121,0.00290685247723678
1410,13.0,46.0,6061.0,41.5,44051.0,400.2,92.3,REPUBLICAN,Shelby,Missouri,0.23263487873288236,0.002144860584062036
10646,166.0,35.2,48797.0,39.4,61042.0,375.8,91.1,REPUBLICAN,Shelby,Ohio,0.21816914974281207,0.0034018484742914523
218534,2899.0,53.7,937005.0,35.4,49782.0,382.7,97.6,DEMOCRAT,Shelby,Tennessee,0.2332260767018319,0.0030939002459965527
4078,117.0,34.9,25478.0,37.2,40764.0,389.2,89.8,REPUBLICAN,Shelby,Texas,0.16005965931391788,0.004592197189732318
10025,194.0,48.3,43045.0,44.4,54921.0,291.7,70.4,REPUBLICAN,Shenandoah,Virginia,0.23289580671390406,0.004506911371820188
25313,166.0,44.6,93231.0,35.8,85818.0,211.6,61.4,REPUBLICAN,Sherburne,Minnesota,0.2715084038570862,0.0017805236455685342
750,18.0,34.7,2506.0,44.3,56071.0,285.2,44.8,REPUBLICAN,Sheridan,Kansas,0.29928172386272944,0.007182761372705506
617,10.0,47.6,3574.0,44.9,54321.0,219.1,74.9,REPUBLICAN,Sheridan,Montana,0.17263570229434808,0.0027979854504756574
945,23.0,31.1,5234.0,45.9,41719.0,346.5,67.9,REPUBLICAN,Sheridan,Nebraska,0.18055024837600306,0.004394344669468858
266,6.0,36.2,1405.0,51.5,49261.0,241.0,70.1,REPUBLICAN,Sheridan,North Dakota,0.1893238434163701,0.004270462633451958
7508,63.0,51.6,30012.0,42.1,58521.0,297.3,63.0,REPUBLICAN,Sheridan,Wyoming,0.250166600026656,0.002099160335865654
1431,18.0,43.2,5966.0,38.8,52847.0,283.3,56.6,REPUBLICAN,Sherman,Kansas,0.2398592021454911,0.0030170968823332216
538,4.0,38.9,3042.0,49.9,51172.0,292.5,51.8,REPUBLICAN,Sherman,Nebraska,0.17685733070348456,0.0013149243918474688
288,3.0,57.0,1605.0,51.5,48056.0,273.3,78.6,REPUBLICAN,Sherman,Oregon,0.17943925233644858,0.001869158878504673
455,16.0,33.7,3058.0,40.4,56576.0,385.5,64.4,REPUBLICAN,Sherman,Texas,0.1487900588620013,0.005232177894048398
16609,211.0,50.4,68493.0,42.4,54742.0,389.4,111.0,REPUBLICAN,Shiawassee,Michigan,0.24249193348225367,0.00308060677733491
2374,71.0,42.3,12526.0,47.4,39091.0,308.8,74.9,REPUBLICAN,Shoshone,Idaho,0.18952578636436213,0.005668210122944276
3183,23.0,47.7,14912.0,41.6,62761.0,215.1,53.6,REPUBLICAN,Sibley,Minnesota,0.2134522532188841,0.001542381974248927
298,0.0,0.0,2930.0,55.5,48125.0,326.8,74.6,REPUBLICAN,Sierra,California,0.10170648464163823,0.0
1818,69.0,64.9,11135.0,56.0,30451.0,372.6,63.5,REPUBLICAN,Sierra,New Mexico,0.16326897171082172,0.0061966771441400986
7734,118.0,60.5,34814.0,39.8,42237.0,457.8,52.0,DEMOCRAT,Silver Bow,Montana,0.2221520078129488,0.0033894410294709027
5119,78.0,49.2,18063.0,39.5,48311.0,420.3,81.7,REPUBLICAN,Simpson,Kentucky,0.2833969993910203,0.004318219564856336
6206,124.0,43.8,27073.0,39.2,37946.0,480.4,76.5,REPUBLICAN,Simpson,Mississippi,0.22923207623831862,0.004580209064381487
7707,80.0,40.8,34825.0,33.2,67178.0,214.8,48.0,REPUBLICAN,Sioux,Iowa,0.2213065326633166,0.002297200287150036
74,1.0,24.1,1266.0,47.0,46875.0,277.1,49.4,REPUBLICAN,Sioux,Nebraska,0.05845181674565561,0.0007898894154818325
